,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,labels
4005,17,4,1464,15,9,2,6,0,4,1,0,0,38,38,1
4006,32,4,3299,15,9,0,8,4,4,0,0,0,38,38,0
4007,1,4,6933,15,9,4,10,3,4,0,0,0,38,38,0
4008,0,4,1606,1,6,4,6,3,4,1,0,0,11,0,0
4009,16,4,7003,15,9,4,13,1,2,1,0,0,38,29,0
4010,36,2,10,11,8,2,4,0,0,1,0,0,46,38,0
4011,8,4,5579,15,9,2,1,5,4,0,0,0,38,38,1
4012,46,4,5585,0,5,2,1,0,4,1,0,0,43,38,0
4013,42,4,2328,11,8,2,8,0,4,1,0,0,38,38,1
4014,1,4,3056,11,8,4,6,3,4,1,0,0,38,38,0
4015,10,1,6973,9,12,4,4,1,2,1,0,0,46,38,0
4016,23,4,1927,11,8,2,3,5,4,0,74,0,38,38,1
4017,29,4,7043,11,8,0,1,1,4,0,0,0,42,38,0
4018,38,4,4138,15,9,2,14,0,4,1,0,0,5,38,1
4019,7,4,6384,11,8,4,1,1,4,1,0,0,38,38,0
4020,16,4,5830,4,2,2,8,0,4,1,0,0,57,25,0
4021,26,4,1467,15,9,0,10,4,4,0,0,0,36,38,0
4022,24,4,3057,12,13,0,4,4,4,0,0,0,43,38,0
4023,19,4,3541,15,9,0,13,4,4,0,0,0,38,38,0
4024,13,2,429,9,12,2,10,0,4,1,0,0,38,38,0
4025,17,4,4842,7,11,2,1,5,4,0,0,0,38,38,1
4026,32,4,2281,11,8,0,4,4,4,1,0,0,48,38,0
4027,12,4,3658,1,6,2,3,0,4,1,55,0,48,38,0
4028,3,4,5115,11,8,4,6,3,4,1,0,0,29,38,0
4029,7,4,385,15,9,2,3,0,4,1,27,0,38,38,0
4030,30,4,5979,8,10,0,10,4,4,0,0,0,42,38,0
4031,28,4,3570,15,9,0,7,4,4,1,0,0,46,38,0
4032,16,4,6977,11,8,2,10,0,4,1,0,0,38,38,0
4033,15,4,1126,9,12,4,10,1,4,1,0,0,43,38,0
4034,39,4,2665,9,12,2,10,0,4,1,0,0,48,38,0
4035,10,4,3016,11,8,3,5,3,4,0,0,0,38,25,0
4036,8,4,6707,8,10,4,3,3,4,1,0,0,38,38,0
4037,13,4,5168,15,9,4,1,4,4,0,0,0,29,38,0
4038,13,4,6430,15,9,4,7,1,2,0,0,0,38,38,0
4039,10,4,3512,12,13,4,6,4,4,1,0,0,29,38,0
4040,4,4,6157,15,9,4,8,3,2,1,0,0,19,38,0
4041,7,4,5124,1,6,2,3,0,4,1,0,0,48,38,1
4042,38,4,2413,15,9,0,1,4,4,0,61,0,19,38,0
4043,29,7,4003,9,12,2,10,0,4,1,0,0,35,38,0
4044,13,4,279,1,6,2,6,0,4,1,0,0,48,38,0
4045,24,4,3793,15,9,0,13,1,4,1,0,0,48,38,0
4046,29,4,2218,11,8,0,3,1,0,1,0,0,38,38,0
4047,28,6,4570,11,8,2,12,0,4,1,89,0,71,38,1
4048,15,4,6378,9,12,2,4,0,4,1,0,0,38,38,0
4049,14,4,1217,11,8,4,3,1,0,1,0,0,43,38,0
4050,5,0,5904,15,9,4,0,1,2,0,0,0,24,38,0
4051,4,4,5867,15,9,4,6,3,4,1,0,0,11,38,0
4052,34,4,4043,9,12,0,13,4,4,0,0,0,38,38,0
4053,18,0,668,11,8,2,0,0,4,1,0,0,38,38,0
4054,16,6,814,1,6,2,3,0,4,1,0,0,48,38,0
4055,7,4,302,15,9,4,3,1,4,1,0,0,38,38,0
4056,20,4,1018,11,8,2,1,5,4,0,0,0,38,38,0
4057,7,4,18,11,8,2,11,0,1,1,0,0,38,36,0
4058,2,0,3288,15,9,4,0,3,4,1,0,0,22,38,0
4059,14,4,687,11,8,4,3,3,4,1,0,0,38,38,0
4060,26,2,3269,12,13,2,10,0,4,1,0,0,48,38,0
4061,40,1,3960,15,9,0,1,3,4,1,0,0,38,38,0
4062,17,4,3395,15,9,2,3,0,4,1,89,0,43,38,1
4063,26,4,6854,12,13,4,10,1,4,1,0,0,48,38,1
4064,44,6,5644,11,8,2,12,0,4,1,0,0,51,38,0
4065,14,4,5345,8,10,2,7,0,4,1,0,0,38,4,0
4066,11,4,1821,8,10,4,12,1,4,0,0,0,38,38,0
4067,29,2,3212,11,8,2,14,0,4,1,0,0,38,38,0
4068,6,4,2507,11,8,4,12,1,4,1,0,0,38,38,0
4069,16,4,3475,11,8,2,12,5,4,0,0,0,19,38,0
4070,19,4,5782,11,8,2,14,0,4,1,0,0,38,38,0
4071,13,4,2818,15,9,4,12,1,4,1,0,0,43,38,0
4072,56,6,5251,5,3,2,5,0,4,1,0,0,38,38,0
4073,21,4,1224,5,3,2,7,5,4,0,0,0,48,2,1
4074,2,4,5856,11,8,4,6,2,4,1,0,0,29,38,0
4075,18,4,2392,7,11,0,4,1,4,0,0,0,48,38,0
4076,19,4,29,11,8,2,3,0,4,1,40,0,38,38,1
4077,35,5,903,14,14,2,12,0,4,1,0,0,38,38,1
4078,23,2,1463,8,10,4,4,4,0,0,0,0,38,38,0
4079,9,4,6274,11,8,2,14,0,3,1,0,0,38,38,0
4080,7,4,1509,2,7,4,7,4,4,1,0,0,38,25,0
4081,34,1,4765,15,9,0,10,1,2,0,0,0,38,38,0
4082,62,2,2436,10,15,6,10,4,4,0,0,0,38,38,0
4083,37,6,1933,15,9,0,12,1,4,0,0,0,33,38,0
4084,11,2,5969,11,8,2,3,0,4,1,0,0,43,38,0
4085,17,4,5324,5,3,2,14,0,0,1,0,0,43,25,0
4086,3,4,4456,11,8,4,1,3,4,0,0,0,38,38,0
4087,24,4,387,15,9,4,3,1,4,1,0,7,38,38,0
4088,10,4,4058,6,4,4,8,3,4,1,0,0,48,25,0
4089,19,4,486,15,9,0,1,4,4,0,0,0,38,38,0
4090,21,4,1438,9,12,4,4,1,4,1,22,0,43,38,0
4091,9,0,6214,11,8,4,0,4,4,0,0,0,15,38,0
4092,9,4,6954,7,11,4,3,1,4,1,0,0,38,38,0
4093,3,4,881,11,8,4,7,3,4,1,0,0,38,38,0
4094,26,4,5101,9,12,0,1,1,4,0,0,0,38,38,0
4095,29,4,1291,9,12,0,10,4,4,0,0,0,38,38,0
4096,13,4,3035,11,8,2,7,0,4,1,0,0,38,38,0
4097,36,5,2151,15,9,2,4,0,4,1,89,0,48,38,1
4098,12,4,6511,15,9,4,10,2,4,0,0,0,38,38,0
4099,6,4,1296,15,9,4,12,3,4,0,0,0,14,38,0
4100,39,4,3946,7,11,0,1,4,4,0,57,0,38,38,0
4101,15,4,989,11,8,0,1,2,4,0,0,0,38,38,0
4102,30,4,1430,11,8,0,1,4,4,0,0,0,46,38,0
4103,42,4,451,11,8,2,14,0,4,1,0,0,38,38,1
4104,1,4,1835,15,9,4,8,3,2,1,0,0,33,0,0
4105,17,6,2589,11,8,2,5,0,4,1,0,0,66,38,0
4106,7,4,5014,11,8,4,12,1,4,1,0,0,29,38,0
4107,26,4,2759,12,13,2,10,5,1,0,0,0,48,34,0
4108,20,4,4887,11,8,2,12,0,4,1,0,0,38,38,1
4109,44,4,6804,2,7,2,3,0,4,1,0,0,38,25,0
4110,14,4,682,11,8,2,10,0,4,1,0,0,48,38,0
4111,38,6,3685,9,12,2,4,0,4,1,0,0,80,38,0
4112,40,4,1929,11,8,2,3,0,4,1,0,0,38,38,0
4113,10,4,1156,15,9,0,3,4,4,0,0,0,38,38,0
4114,12,4,4009,11,8,4,6,1,4,1,0,7,38,38,0
4115,5,4,2715,8,10,4,3,3,4,1,0,0,48,38,0
4116,21,4,3216,11,8,2,12,0,4,1,0,0,48,38,0
4117,27,4,1270,15,9,0,1,2,4,0,0,0,38,38,0
4118,28,4,3877,7,11,0,4,4,4,1,0,0,38,38,0
4119,30,7,142,15,9,2,10,0,4,1,0,0,48,38,0
4120,6,4,6780,15,9,4,6,2,4,0,0,0,17,38,0
4121,17,4,4747,11,8,0,8,4,4,0,0,64,43,38,0
4122,27,4,3337,11,8,2,14,0,4,1,0,0,48,38,1
4123,15,5,1616,14,14,2,10,0,4,1,0,0,38,38,1
4124,23,4,3789,9,12,4,13,1,4,1,0,0,38,38,0
4125,11,4,5213,15,9,4,4,1,4,1,0,0,48,38,0
4126,24,4,1264,7,11,2,4,5,4,0,0,0,48,38,1
4127,7,4,5831,9,12,4,10,1,4,1,0,0,41,38,0
4128,43,4,3274,11,8,6,7,1,4,0,0,0,38,38,0
4129,0,2,3972,6,4,4,8,3,4,1,0,0,43,38,0
4130,16,4,3619,11,8,2,7,0,4,1,0,0,38,38,1
4131,37,7,2831,12,13,3,10,1,1,0,0,0,38,3,0
4132,13,4,5540,11,8,4,3,4,4,1,0,0,38,0,0
4133,17,4,5362,11,8,4,3,1,4,1,0,0,53,38,0
4134,16,4,1823,11,8,0,1,3,3,0,0,0,63,38,0
4135,0,4,6217,0,5,4,8,3,2,1,0,0,14,38,0
4136,37,4,2659,9,12,4,1,1,4,0,86,0,38,38,1
4137,11,4,1063,11,8,2,3,0,4,1,0,0,38,38,0
4138,20,4,5266,9,12,2,13,0,4,1,0,0,48,38,1
4139,17,4,1273,11,8,2,12,0,4,1,0,0,63,38,1
4140,7,4,3611,15,9,4,12,3,4,0,0,0,16,38,0
4141,27,4,3172,0,5,2,7,0,4,1,0,0,38,38,1
4142,39,4,3301,0,5,2,6,0,4,1,0,0,38,38,0
4143,6,4,2038,11,8,4,7,4,2,0,0,0,38,38,0
4144,25,4,5900,11,8,2,14,0,4,1,0,0,44,38,0
4145,8,4,5325,15,9,4,13,3,4,1,0,0,14,25,0
4146,56,4,6460,5,3,2,6,0,4,1,0,0,24,38,0
4147,28,2,1965,15,9,0,1,4,2,0,0,0,38,38,0
4148,6,2,3899,7,11,4,11,1,4,1,0,0,50,38,0
4149,14,2,3978,12,13,2,10,0,4,1,0,0,75,38,1
4150,15,5,5720,9,12,2,12,0,4,1,77,0,53,25,1
4151,20,4,1979,11,8,2,3,0,4,1,0,0,38,38,0
4152,13,6,3344,15,9,3,3,3,4,1,0,0,58,38,1
4153,38,2,4894,15,9,0,4,1,0,0,0,0,38,38,0
4154,22,4,3292,9,12,4,10,1,4,1,0,0,38,38,0
4155,6,4,4572,9,12,4,10,3,4,0,0,0,38,38,0
4156,36,6,2591,15,9,2,5,0,4,1,0,0,48,38,0
4157,25,4,3606,4,2,2,3,0,4,1,0,0,58,38,0
4158,5,4,3668,11,8,4,10,1,4,0,0,0,38,38,0
4159,15,4,2600,7,11,4,1,3,4,1,0,0,29,38,0
4160,8,4,6120,15,9,4,10,1,4,0,0,0,38,38,0
4161,15,4,103,0,5,2,14,0,4,1,0,0,71,38,1
4162,23,4,2894,15,9,2,13,0,4,1,0,0,53,38,1
4163,11,4,6689,3,1,4,5,4,4,1,0,0,70,25,0
4164,40,4,4279,11,8,2,3,0,4,1,89,0,38,38,1
4165,31,4,44,12,13,0,4,1,4,1,97,0,48,38,1
4166,23,4,5000,2,7,2,14,0,2,1,0,0,38,22,0
4167,18,6,153,15,9,5,5,1,4,1,57,0,58,38,0
4168,15,4,2059,11,8,2,12,0,4,1,0,0,53,38,1
4169,50,4,1363,15,9,6,1,1,4,0,0,0,24,38,0
4170,32,2,4065,15,9,2,6,0,4,1,74,0,38,38,1
4171,9,4,5945,9,12,2,3,0,4,1,0,0,56,38,1
4172,17,4,4185,11,8,4,1,1,4,0,0,0,38,38,0
4173,3,0,378,7,11,4,0,1,4,0,0,0,30,38,0
4174,20,5,3836,1,6,3,12,1,4,1,0,0,58,0,0
4175,13,4,6993,0,5,2,8,0,2,1,0,0,38,38,0
4176,30,6,2595,4,2,2,14,0,4,1,0,0,19,38,0
4177,6,4,2873,5,3,4,8,3,4,1,0,0,33,38,0
4178,12,4,1631,9,12,4,4,3,4,0,43,0,9,38,0
4179,37,4,2285,5,3,0,7,4,4,0,0,65,38,38,0
4180,18,4,4063,1,6,0,7,4,4,0,0,0,38,38,0
4181,30,4,2782,11,8,2,14,0,4,1,0,0,73,38,1
4182,33,2,2238,15,9,5,8,4,2,0,0,0,27,38,0
4183,27,4,4871,11,8,0,13,1,4,1,0,0,48,38,1
4184,10,4,2262,11,8,4,7,4,2,0,0,0,38,38,0
4185,6,4,2347,15,9,4,1,3,4,1,6,0,19,38,0
4186,5,4,4091,9,12,4,10,1,4,0,79,0,38,38,1
4187,34,4,3372,11,8,2,7,0,4,1,0,0,46,38,0
4188,33,4,1478,11,8,2,7,0,4,1,0,0,38,38,1
4189,8,0,6412,11,8,2,0,5,4,0,0,0,3,38,0
4190,7,4,5840,9,12,4,8,3,4,0,0,0,29,38,0
4191,24,6,2608,14,14,2,4,0,4,1,89,0,38,38,1
4192,0,4,5607,0,5,4,8,1,4,1,0,0,19,8,0
4193,47,5,2957,10,15,2,10,0,4,1,77,0,58,2,1
4194,29,5,5763,9,12,2,12,0,4,1,0,0,43,38,0
4195,13,4,4094,15,9,4,10,3,4,1,43,0,48,38,0
4196,15,4,1303,4,2,2,7,5,1,0,0,0,38,24,1
4197,35,4,2659,15,9,0,1,4,4,0,0,0,38,38,0
4198,23,4,4177,9,12,4,1,4,2,0,39,0,38,38,0
4199,2,4,6614,11,8,4,12,3,4,1,0,0,48,38,0
4200,25,4,2524,15,9,2,3,0,4,1,0,0,38,38,0
4201,9,4,5925,9,12,4,14,3,4,1,0,0,19,38,0
4202,45,4,4556,15,9,0,1,4,4,0,0,0,29,38,0
4203,19,4,1047,15,9,4,1,4,1,0,0,0,38,38,0
4204,30,4,7014,12,13,2,4,0,4,1,0,0,38,23,1
4205,39,4,1445,9,12,6,8,1,4,0,0,0,38,38,0
4206,22,4,5350,11,8,0,9,4,2,0,0,0,15,38,0
4207,6,4,4909,9,12,4,8,3,4,1,0,0,38,38,0
4208,42,4,7039,9,12,5,1,4,4,1,0,0,58,38,0
4209,44,4,5085,0,5,0,8,1,4,1,0,0,23,38,0
4210,6,4,530,11,8,4,14,1,4,1,0,0,36,38,0
4211,27,4,921,9,12,2,14,0,4,1,0,0,38,38,0
4212,32,4,1917,9,12,2,12,0,4,1,0,0,58,38,1
4213,1,4,4561,0,5,4,8,2,4,0,0,0,38,38,0
4214,19,4,1040,7,11,4,13,1,4,0,0,0,38,38,0
4215,29,4,5409,15,9,0,4,1,4,0,0,0,38,38,0
4216,11,4,4402,11,8,5,11,2,4,1,0,0,38,38,0
4217,24,4,3434,11,8,2,3,0,1,1,0,0,38,35,0
4218,30,4,3599,11,8,2,8,0,4,1,0,0,38,38,0
4219,29,1,5096,11,8,0,1,4,2,0,0,0,38,0,0
4220,27,4,3379,11,8,0,1,1,4,0,0,0,38,38,0
4221,16,6,6102,2,7,4,3,1,2,1,0,0,30,38,0
4222,38,0,4431,11,8,0,0,1,4,1,0,0,19,38,0
4223,21,4,3007,14,14,2,10,0,4,1,97,0,66,38,1
4224,2,4,6198,11,8,4,8,3,4,1,0,0,24,38,0
4225,42,4,1107,3,1,2,7,0,4,1,0,0,38,38,0
4226,50,2,3510,15,9,0,1,1,2,0,0,0,19,38,0
4227,21,4,487,11,8,2,3,0,4,1,0,0,38,38,0
4228,38,4,2413,11,8,0,1,1,4,0,0,0,38,38,0
4229,27,0,4087,2,7,5,0,1,4,0,0,0,34,32,0
4230,44,0,3011,5,3,6,0,1,2,0,0,0,38,38,0
4231,23,4,5835,6,4,4,3,2,2,1,0,0,47,38,0
4232,25,6,880,15,9,2,4,0,4,1,0,0,53,38,1
4233,33,2,5061,11,8,2,6,0,4,1,0,0,38,38,0
4234,12,4,4305,15,9,4,1,1,4,0,0,0,38,38,0
4235,32,4,4208,9,12,0,12,2,4,0,0,0,33,38,0
4236,47,0,442,6,4,2,0,0,4,1,0,0,48,38,0
4237,2,4,3773,11,8,2,3,0,4,1,0,0,38,38,0
4238,3,4,6659,6,4,4,6,3,4,1,0,0,27,38,0
4239,29,8,2329,11,8,2,7,5,4,0,0,0,24,38,0
4240,29,4,6237,3,1,5,7,3,4,0,0,0,38,13,0
4241,17,4,5727,15,9,2,10,0,4,1,67,0,38,38,1
4242,8,4,3000,11,8,2,12,0,4,1,0,0,50,38,0
4243,21,0,4625,14,14,0,0,1,4,0,0,0,29,38,0
4244,32,0,544,11,8,4,0,1,2,1,0,0,38,38,0
4245,16,4,4956,11,8,0,4,1,4,1,0,0,58,38,0
4246,32,4,157,11,8,0,1,1,4,0,0,0,33,38,0
4247,45,4,3444,11,8,2,3,0,4,1,0,0,43,38,1
4248,27,4,5356,5,3,2,6,0,4,1,0,0,48,38,0
4249,51,5,531,8,10,6,12,1,4,0,93,0,48,38,1
4250,13,4,1610,11,8,4,7,2,4,1,0,0,38,39,0
4251,50,0,5090,11,8,0,0,1,4,0,0,0,6,38,0
4252,32,6,6466,9,12,2,10,0,4,1,0,0,58,38,1
4253,17,4,3345,5,3,2,8,5,4,0,0,0,38,38,0
4254,16,4,4067,11,8,4,3,1,4,1,0,0,43,38,0
4255,14,1,1451,7,11,2,13,0,4,1,0,0,38,38,0
4256,27,2,2415,12,13,2,10,0,4,1,0,0,42,38,1
4257,37,4,4857,0,5,0,8,1,4,1,0,0,66,38,0
4258,20,2,5215,15,9,5,11,3,3,1,0,0,50,38,0
4259,0,5,3630,0,5,4,12,3,4,1,0,0,14,38,0
4260,30,4,4994,15,9,2,3,0,4,1,0,0,38,0,0
4261,19,7,2991,9,12,0,10,4,4,0,0,0,38,38,0
4262,30,4,3515,12,13,2,10,0,4,1,0,0,38,38,1
4263,9,4,2581,2,7,4,8,4,2,1,0,0,38,38,0
4264,23,4,6609,8,10,5,12,1,2,1,0,0,42,38,0
4265,2,4,2449,15,9,4,4,3,2,1,0,0,29,38,0
4266,20,4,5145,0,5,2,3,0,4,1,0,0,46,38,0
4267,40,4,4634,9,12,0,4,1,4,0,0,0,43,38,1
4268,47,2,179,5,3,2,11,0,4,1,0,0,9,38,0
4269,57,0,6377,6,4,2,0,0,4,1,49,0,38,38,0
4270,29,4,1462,15,9,6,1,1,4,0,0,0,58,38,0
4271,16,4,939,1,6,0,4,4,4,0,0,0,38,38,1
4272,2,4,6190,1,6,4,9,1,4,0,0,0,33,38,0
4273,30,4,4546,11,8,5,8,1,4,0,0,0,38,38,0
4274,43,4,1889,15,9,2,8,0,4,1,0,0,38,38,0
4275,13,4,2648,14,14,6,8,1,4,1,0,0,33,38,0
4276,7,2,5358,15,9,0,6,1,2,1,0,0,48,38,0
4277,16,4,4067,8,10,5,3,1,4,1,0,56,40,38,1
4278,0,4,2260,0,5,4,12,3,4,0,0,0,14,38,0
4279,38,4,5894,15,9,2,3,0,4,1,0,0,38,38,0
4280,13,7,5909,12,13,4,1,1,2,0,0,0,19,38,0
4281,31,4,4404,12,13,2,4,0,4,1,0,0,48,38,1
4282,32,4,5247,1,6,2,3,0,4,1,0,0,38,5,0
4283,27,4,1407,9,12,2,10,0,4,1,0,0,58,38,0
4284,11,4,2206,7,11,4,8,1,2,0,0,0,38,38,0
4285,18,4,3199,8,10,0,14,1,4,1,0,0,48,38,0
4286,38,1,2420,9,12,2,4,0,4,1,0,0,38,38,1
4287,6,4,680,15,9,2,12,0,4,1,0,0,43,38,0
4288,34,4,6883,11,8,2,13,0,4,1,0,0,38,38,0
4289,23,4,3354,11,8,0,8,1,2,1,0,0,38,38,0
4290,10,4,6110,11,8,2,1,5,4,0,67,0,38,38,1
4291,3,0,5981,15,9,4,0,3,2,0,0,0,38,38,0
4292,0,0,5483,0,5,4,0,3,4,0,0,0,14,38,0
4293,17,4,1180,15,9,4,10,1,4,0,0,0,38,38,0
4294,27,4,2199,15,9,2,3,0,4,1,0,0,58,38,1
4295,24,4,6064,11,8,2,5,0,4,1,0,0,38,38,0
4296,4,4,2246,11,8,4,6,3,2,1,0,0,19,38,0
4297,3,4,3887,15,9,4,8,1,4,0,0,0,38,38,0
4298,19,4,1027,9,12,2,10,5,4,0,0,0,30,38,1
4299,35,4,1902,11,8,2,1,5,4,0,0,0,36,38,0
4300,29,4,1026,15,9,2,3,0,4,1,0,0,38,38,1
4301,29,4,613,15,9,4,4,1,2,1,0,0,38,38,0
4302,30,0,3418,0,5,2,0,5,4,0,0,0,19,5,0
4303,46,2,1493,9,12,4,10,1,2,0,0,0,20,38,0
4304,33,4,5491,11,8,2,12,0,4,1,0,0,71,38,0
4305,70,2,4694,5,3,2,11,0,4,1,33,0,38,38,0
4306,6,4,3027,15,9,4,1,3,4,0,0,0,19,38,0
4307,13,4,5674,15,9,4,8,3,4,0,0,0,38,38,0
4308,36,4,134,7,11,2,4,0,4,1,89,0,38,38,1
4309,5,4,2302,11,8,4,8,3,2,1,0,0,29,38,0
4310,21,4,5722,9,12,0,12,4,4,0,9,0,38,38,0
4311,10,0,6967,15,9,2,0,0,4,1,0,1,19,25,0
4312,20,4,4919,11,8,2,14,0,4,1,0,0,40,38,0
4313,33,4,4764,11,8,6,7,4,4,0,0,0,38,38,0
4314,20,4,6409,15,9,2,3,0,4,1,0,0,63,38,0
4315,19,0,3800,11,8,4,0,4,4,0,0,0,38,38,0
4316,8,6,4755,11,8,4,8,4,4,0,0,0,29,38,0
4317,10,4,2798,15,9,0,1,1,4,0,0,0,36,38,0
4318,2,0,5267,15,9,4,0,3,4,0,0,0,38,38,0
4319,13,4,5160,11,8,2,3,0,4,1,0,0,38,38,0
4320,27,4,2667,7,11,4,10,4,2,0,9,0,48,38,0
4321,38,4,3369,0,5,2,14,0,4,1,0,0,48,38,0
4322,19,4,2053,7,11,2,12,0,4,1,0,0,58,38,1
4323,17,4,6682,11,8,2,7,0,2,1,0,0,38,38,0
4324,12,4,3937,11,8,0,3,1,4,1,0,0,58,38,0
4325,21,4,3631,7,11,2,1,0,4,1,0,0,38,38,0
4326,10,4,2125,15,9,2,10,0,4,1,0,0,74,38,0
4327,2,4,4524,11,8,4,3,2,4,1,0,0,38,38,0
4328,12,4,263,15,9,2,6,0,4,1,0,0,58,38,0
4329,36,6,1373,9,12,2,4,0,4,1,0,55,38,38,1
4330,12,1,1423,15,9,3,1,3,4,0,0,0,38,38,0
4331,32,2,6462,12,13,2,10,5,4,0,0,0,48,38,1
4332,6,4,5377,11,8,4,4,3,2,1,0,0,68,38,0
4333,40,6,5445,3,1,2,12,0,4,1,0,0,33,25,0
4334,34,6,5910,4,2,2,3,0,4,1,0,0,38,38,0
4335,47,0,3443,11,8,2,0,5,4,0,0,0,19,38,0
4336,10,4,7045,1,6,2,6,0,4,1,0,0,38,38,0
4337,49,0,6142,11,8,2,0,0,2,1,0,0,38,38,0
4338,0,4,5942,1,6,4,1,3,4,0,0,0,14,38,0
4339,21,6,4300,5,3,2,5,0,4,1,0,0,54,38,0
4340,13,2,67,15,9,4,6,3,4,1,0,0,38,38,0
4341,13,4,649,15,9,0,10,4,4,0,0,0,38,38,0
4342,11,0,5636,1,6,4,0,1,2,0,0,0,38,38,0
4343,13,4,3586,15,9,4,4,3,2,0,0,0,38,38,0
4344,46,5,5693,8,10,2,4,0,4,1,0,0,38,38,1
4345,5,4,3933,11,8,4,12,2,4,1,0,0,38,38,0
4346,22,4,6947,11,8,0,12,4,4,0,0,0,38,38,0
4347,2,4,5572,11,8,4,8,3,4,1,0,0,14,38,0
4348,15,0,140,9,12,0,0,4,4,0,0,0,30,38,0
4349,35,2,4261,12,13,2,4,0,4,1,74,0,58,38,1
4350,11,2,6260,11,8,2,11,0,4,1,54,0,38,38,0
4351,52,4,4285,9,12,2,6,0,4,1,0,0,19,38,0
4352,45,0,599,15,9,2,0,0,2,1,0,0,33,38,1
4353,14,4,2407,9,12,2,3,0,4,1,0,0,38,38,1
4354,26,4,5995,15,9,2,1,0,4,1,0,0,38,38,0
4355,38,4,501,10,15,2,4,0,4,1,0,0,58,38,1
4356,17,4,1588,11,8,5,6,1,4,1,29,0,38,38,0
4357,19,7,1564,10,15,4,10,1,4,1,0,0,43,38,0
4358,22,5,229,11,8,2,3,0,4,1,0,0,48,38,0
4359,24,4,1681,15,9,2,4,0,4,1,97,0,48,38,1
4360,14,4,2536,1,6,0,5,1,4,1,0,0,48,38,0
4361,11,4,838,15,9,2,3,0,0,1,0,0,58,38,0
4362,0,0,3472,0,5,4,0,3,4,1,0,0,38,38,0
4363,15,4,3580,11,8,4,12,1,4,0,0,0,43,38,0
4364,70,4,540,15,9,4,8,1,1,1,0,0,33,38,0
4365,48,0,2813,11,8,2,0,0,4,1,0,0,19,38,0
4366,8,4,1475,11,8,2,7,0,4,1,0,0,46,38,0
4367,25,4,2258,10,15,2,10,0,1,1,0,0,38,35,1
4368,6,4,2980,15,9,4,13,3,4,1,0,0,58,38,0
4369,24,4,396,9,12,2,13,5,4,0,0,0,24,38,1
4370,47,6,5438,11,8,6,8,2,4,0,0,0,38,38,0
4371,14,4,5913,15,9,2,1,0,4,1,0,41,38,38,0
4372,9,4,567,15,9,2,4,0,4,1,0,0,40,38,0
4373,23,5,507,7,11,0,12,4,4,0,12,0,38,38,0
4374,43,7,66,11,8,2,11,0,0,1,0,0,38,38,1
4375,7,4,432,11,8,4,6,2,4,1,0,0,38,38,0
4376,12,4,6560,11,8,0,8,1,4,0,0,0,38,38,0
4377,7,4,2322,15,9,4,6,3,4,1,0,0,48,38,0
4378,15,4,310,15,9,0,1,4,4,0,0,0,36,38,0
4379,15,4,4460,11,8,4,8,1,2,0,0,0,38,38,0
4380,18,4,6436,8,10,4,3,1,4,1,0,0,38,38,0
4381,20,4,2371,8,10,4,1,1,3,0,57,0,33,38,0
4382,28,4,3860,9,12,2,12,5,4,0,0,0,40,38,1
4383,19,1,6762,12,13,2,10,0,4,1,0,0,43,38,1
4384,39,4,2138,0,5,2,1,0,2,1,0,0,38,38,0
4385,30,2,3612,9,12,2,10,5,4,0,0,0,48,38,1
4386,11,2,3061,12,13,2,10,5,4,0,77,0,33,38,1
4387,40,4,5461,11,8,4,4,1,4,0,0,0,43,38,0
4388,26,4,5686,15,9,0,3,1,4,1,0,0,38,38,0
4389,21,4,229,11,8,2,4,2,4,1,0,0,38,38,1
4390,8,4,3224,7,11,4,5,1,4,1,26,0,43,38,0
4391,31,4,55,9,12,6,8,4,4,0,0,0,19,38,0
4392,24,2,6480,7,11,4,4,1,4,1,0,0,38,38,0
4393,10,4,2839,1,6,2,7,0,4,1,0,0,40,38,0
4394,16,4,3162,9,12,2,4,0,4,1,0,0,48,38,1
4395,46,6,124,5,3,2,5,0,4,1,77,0,58,38,1
4396,29,4,4753,9,12,4,4,1,4,1,0,0,53,38,1
4397,38,4,4249,6,4,2,3,0,4,1,0,0,46,38,0
4398,15,6,276,11,8,2,3,0,4,1,0,0,48,38,0
4399,4,0,5754,15,9,4,0,3,4,1,0,0,19,38,0
4400,16,4,1258,12,13,4,4,1,4,0,0,0,38,38,0
4401,8,4,6861,15,9,4,14,1,2,1,0,0,38,38,0
4402,14,7,2730,11,8,2,5,0,4,1,0,0,38,38,0
4403,17,4,2732,11,8,2,1,0,4,1,0,0,43,38,1
4404,8,4,6321,11,8,4,7,3,4,1,0,0,34,38,0
4405,26,4,4745,15,9,2,11,0,3,1,0,0,30,38,0
4406,15,6,1157,8,10,4,3,1,4,1,0,0,38,38,0
4407,17,2,420,11,8,2,8,0,4,1,0,0,48,38,0
4408,17,4,2147,8,10,2,7,0,4,1,0,0,38,38,0
4409,10,4,5682,5,3,4,8,1,4,1,0,0,23,0,0
4410,16,4,6814,4,2,5,8,4,4,0,0,0,38,25,0
4411,15,4,3243,9,12,2,4,0,4,1,77,0,38,38,1
4412,2,4,5849,11,8,4,1,3,4,1,0,0,38,38,0
4413,20,2,1751,8,10,4,11,1,4,1,61,0,38,38,0
4414,25,0,1705,15,9,2,0,0,4,1,0,0,58,38,0
4415,23,4,1029,15,9,4,12,1,4,0,0,0,38,38,0
